icao,iata,airport_name,country,latitude,longitude,runway,year,length_m,length_ft,measurement_type,current_length_m
RJCH,HKD,Hakodate Airport,JP,41.77,140.822006,12/30,2015,2774.4,9102.0,modeled,2999.8
RJCH,HKD,Hakodate Airport,JP,41.77,140.822006,12/30,2020,2817.0,9242.0,modeled,2999.8
RJCH,HKD,Hakodate Airport,JP,41.77,140.822006,12/30,2024,2849.8,9350.0,modeled,2999.8
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,1985,2239.9,7349.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,1990,2339.6,7676.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,1995,2401.9,7880.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2000,2455.1,8055.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2005,2503.1,8212.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2010,2547.6,8358.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2015,2589.4,8496.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2020,2629.3,8626.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16L/34R,2024,2659.9,8727.0,modeled,2799.9
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,1985,2000.0,6562.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,1990,2089.0,6854.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,1995,2144.6,7036.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2000,2192.1,7192.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2005,2234.9,7332.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2010,2274.7,7463.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2015,2312.1,7585.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2020,2347.6,7702.0,modeled,2500.0
RJFF,FUK,Fukuoka Airport,JP,33.585899353027344,130.4510040283203,16R/34L,2024,2375.0,7792.0,modeled,2500.0
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,1985,2399.4,7872.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,1990,2506.2,8222.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,1995,2572.9,8441.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2000,2629.9,8628.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2005,2681.3,8797.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2010,2728.9,8953.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2015,2773.8,9100.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2020,2816.5,9240.0,modeled,2999.2
RJFK,KOJ,Kagoshima Airport,JP,31.8034,130.718994,16/34,2024,2849.3,9348.0,modeled,2999.2
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,1985,1999.5,6560.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,1990,2088.5,6852.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,1995,2144.1,7034.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2000,2191.5,7190.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2005,2234.4,7331.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2010,2274.1,7461.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2015,2311.5,7584.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2020,2347.0,7700.0,modeled,2499.4
RJFM,KMI,Miyazaki Airport,JP,31.877199,131.449005,09/27,2024,2374.4,7790.0,modeled,2499.4
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,1985,2000.0,6562.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,1990,2089.0,6854.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,1995,2144.6,7036.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2000,2192.1,7192.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2005,2234.9,7332.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2010,2274.7,7463.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2015,2312.1,7585.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2020,2347.6,7702.0,modeled,2500.0
RJFR,KKJ,Kitakyushu Airport,JP,33.845901,131.035004,18/36,2024,2375.0,7792.0,modeled,2500.0
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,1985,1600.1,5250.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,1990,1671.3,5483.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,1995,1715.8,5629.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2000,1753.8,5754.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2005,1788.1,5866.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2010,1819.8,5971.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2015,1849.8,6069.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2020,1878.2,6162.0,modeled,2000.1
RJFS,HSG,Kyushu Saga International Airport,JP,33.1497,130.302002,11/29,2024,1900.1,6234.0,modeled,2000.1
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,1985,2399.4,7872.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,1990,2506.2,8222.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,1995,2572.9,8441.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2000,2629.9,8628.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2005,2681.3,8797.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2010,2728.9,8953.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2015,2773.8,9100.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2020,2816.5,9240.0,modeled,2999.2
RJFT,KMJ,Kumamoto Airport,JP,32.837299,130.854996,07/25,2024,2849.3,9348.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,1985,2399.4,7872.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,1990,2506.2,8222.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,1995,2572.9,8441.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2000,2629.9,8628.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2005,2681.3,8797.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2010,2728.9,8953.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2015,2773.8,9100.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2020,2816.5,9240.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,14/32,2024,2849.3,9348.0,modeled,2999.2
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,1985,1060.7,3480.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,1990,1107.9,3635.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,1995,1137.4,3732.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2000,1162.6,3814.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2005,1185.3,3889.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2010,1206.4,3958.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2015,1226.2,4023.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2020,1245.1,4085.0,modeled,1325.9
RJFU,NGS,Nagasaki Airport,JP,32.916901,129.914001,18/36,2024,1259.6,4133.0,modeled,1325.9
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,1985,2800.0,9186.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,1990,2924.7,9595.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,1995,3002.5,9851.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2000,3069.0,10069.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2005,3129.0,10266.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2010,3184.6,10448.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2015,3236.9,10620.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2020,3286.7,10783.0,modeled,3500.0
RJGG,NGO,Chubu Centrair International Airport,JP,34.858398,136.804993,18/36,2024,3325.0,10909.0,modeled,3500.0
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,1985,2164.3,7101.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,1990,2260.7,7417.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,1995,2320.8,7614.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2000,2372.2,7783.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2005,2418.6,7935.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2010,2461.6,8076.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2015,2502.0,8209.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2020,2540.5,8335.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06T/24T,2024,2570.1,8432.0,modeled,2705.4
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,1985,2160.4,7088.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,1990,2256.6,7404.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,1995,2316.7,7601.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2000,2367.9,7769.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2005,2414.2,7921.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2010,2457.1,8062.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2015,2497.5,8194.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2020,2536.0,8320.0,modeled,2700.5
RJNK,KMQ,Komatsu Airport / JASDF Komatsu Air Base,JP,36.393407,136.406895,06/24,2024,2565.5,8417.0,modeled,2700.5
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,1985,1870.0,6135.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,1990,1948.4,6392.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,1995,1997.3,6553.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2000,2039.1,6690.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2005,2076.8,6814.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2010,2111.8,6928.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2015,2144.7,7036.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2020,2176.0,7139.0,modeled,2200.0
RJNS,FSZ,Mount Fuji Shizuoka Airport,JP,34.795022,138.190976,12/30,2024,2200.0,7218.0,modeled,2200.0
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,1985,2399.9,7874.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,1990,2506.7,8224.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,1995,2573.4,8443.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2000,2630.4,8630.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2005,2681.8,8799.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2010,2729.5,8955.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2015,2774.4,9102.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2020,2817.0,9242.0,modeled,2999.8
RJOA,HIJ,Hiroshima Airport,JP,34.4361,132.919006,10/28,2024,2849.8,9350.0,modeled,2999.8
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,1985,2400.1,7874.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,1990,2507.0,8225.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,1995,2573.7,8444.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2000,2630.7,8631.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2005,2682.1,8800.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2010,2729.8,8956.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2015,2774.6,9103.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2020,2817.3,9243.0,modeled,3000.1
RJOB,OKJ,Okayama Momotaro Airport,JP,34.756901,133.854996,07/25,2024,2850.1,9351.0,modeled,3000.1
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,1985,2000.2,6562.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,1990,2089.3,6855.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,1995,2144.9,7037.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2000,2192.4,7193.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2005,2235.2,7333.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2010,2274.9,7464.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2015,2312.3,7586.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2020,2347.9,7703.0,modeled,2500.3
RJOK,KCZ,Kochi Ryoma Airport,JP,33.545217,133.670166,14/32,2024,2375.3,7793.0,modeled,2500.3
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,1985,1999.5,6560.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,1990,2088.5,6852.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,1995,2144.1,7034.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2000,2191.5,7190.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2005,2234.4,7331.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2010,2274.1,7461.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2015,2311.5,7584.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2020,2347.0,7700.0,modeled,2499.4
RJOM,MYJ,Matsuyama Airport,JP,33.826893,132.700114,14/32,2024,2374.4,7790.0,modeled,2499.4
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,1985,2399.4,7872.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,1990,2506.2,8222.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,1995,2572.9,8441.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2000,2629.9,8628.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2005,2681.3,8797.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2010,2728.9,8953.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2015,2773.8,9100.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2020,2816.5,9240.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14R/32L,2024,2849.3,9348.0,modeled,2999.2
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,1985,1462.3,4798.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,1990,1527.4,5011.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,1995,1568.1,5145.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2000,1602.8,5258.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2005,1634.1,5361.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2010,1663.1,5457.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2015,1690.5,5546.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2020,1716.5,5632.0,modeled,1827.9
RJOO,ITM,Osaka Itami International Airport,JP,34.780853,135.440829,14L/32R,2024,1736.5,5697.0,modeled,1827.9
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,1985,1599.6,5248.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,1990,1670.8,5482.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,1995,1715.3,5628.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2000,1753.2,5752.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2005,1787.5,5865.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2010,1819.3,5969.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2015,1849.2,6067.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2020,1877.6,6160.0,modeled,1999.5
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,JP,34.132559,134.607816,11/29,2024,1899.5,6232.0,modeled,1999.5
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,1985,1999.5,6560.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,1990,2088.5,6852.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,1995,2144.1,7034.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2000,2191.5,7190.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2005,2234.4,7331.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2010,2274.1,7461.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2015,2311.5,7584.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2020,2347.0,7700.0,modeled,2499.4
RJOT,TAK,Takamatsu Airport,JP,34.214963,134.015454,08/26,2024,2374.4,7790.0,modeled,2499.4
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,1985,2400.8,7877.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,1990,2507.7,8227.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,1995,2574.5,8446.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2000,2631.5,8633.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2005,2682.9,8802.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2010,2730.6,8959.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2015,2775.5,9106.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2020,2818.2,9246.0,modeled,3001.1
RJSA,AOJ,Aomori Airport,JP,40.733777,140.689477,06/24,2024,2851.0,9354.0,modeled,3001.1
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,1985,1999.5,6560.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,1990,2088.5,6852.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,1995,2144.1,7034.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2000,2191.5,7190.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2005,2234.4,7331.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2010,2274.1,7461.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2015,2311.5,7584.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2020,2347.0,7700.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,10/28,2024,2374.4,7790.0,modeled,2499.4
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,1985,1048.5,3440.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,1990,1095.2,3593.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,1995,1124.3,3689.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2000,1149.2,3770.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2005,1171.7,3844.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2010,1192.5,3912.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2015,1212.1,3977.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2020,1230.8,4038.0,modeled,1310.6
RJSN,KIJ,Niigata Airport,JP,37.954166,139.112189,04/22,2024,1245.1,4085.0,modeled,1310.6
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,1985,2399.9,7874.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,1990,2506.7,8224.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,1995,2573.4,8443.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2000,2630.4,8630.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2005,2681.8,8799.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2010,2729.5,8955.0,modeled,2999.8
